HPO-ID	DATABASE-NAME	EXTERNAL-ID	EXTERNAL-NAME
HP:0000074	UMLS	C0521619	{'UPJO', 'Pelviureteric Junction Obstruction', 'Ureteropelvic junction obstruction', 'Ureteropelvic Junction Obstruction', 'CONGENITAL ANOMALIES OF KIDNEY AND URINARY TRACT 2', 'PUJO', 'Pelvi-ureteric junction obstruction', 'Pelviureteric junction obstruction', 'URETEROPELVIC JUNCTION OBSTRUCTION', 'Obstruction of Pelviureteric Junction', 'Obstruction of pelviureteric junction', 'CAKUT2', 'PELVIURETERIC JUNCTION OBSTRUCTION'}
HP:0000075	SNOMEDCT_US	30275001	Accessory kidney
HP:0000075	UMLS	C0266298	{'Renal duplication', 'Supernumerary kidney', 'Accessory kidney', 'supernumerary kidney', 'Extra kidney', 'kidneys supernumerary'}
HP:0012210	Fyler	4512	None
HP:0012210	SNOMEDCT_US	44513007	Congenital anomaly of the kidney
HP:0012210	UMLS	C0266292	{'Renal anomalies', 'Abnormality of the kidney', 'Abnormal kidneys', 'Abnormal kidney', 'Renal anomaly', 'RENAL ANOMALY', 'Kidney abnormalities'}
HP:0000076	Fyler	4510	None
HP:0000076	MSH	D014718	Vesico-Ureteral Reflux
HP:0000076	SNOMEDCT_US	197811007	Vesicoureteric reflux
HP:0000076	UMLS	C0042580	{'Reflux, Vesicoureteral', 'vesico-ureteral reflux', 'Vesico-ureteral reflux', 'Vesicoureteric reflux', 'reflux vesicoureteric', 'Ureteric reflux', 'Vesicoureteric Reflux', 'Ureteral reflux', 'ureteric reflux', 'VUR - Vesicoureteral Reflux', 'vesico-ureteric reflux', 'vesicoureteral reflux', 'Vesicoureteral reflux', 'Vesico Ureteral Reflux', 'Reflux, Vesico-Ureteral', 'vesico ureteral reflux', 'Vesicoureteral Reflux', 'REFLUX, VESICOURETERAL', 'vesicoureteric reflux', 'reflux vesicoureteral', 'Vesico-Ureteral Reflux'}
HP:0000077	MSH	D007674	Kidney Diseases
HP:0000077	SNOMEDCT_US	44513007	Congenital anomaly of the kidney
HP:0000077	SNOMEDCT_US	90708001	Kidney disease
HP:0000077	UMLS	C0022658	{'Kidney disease', 'Kidney Disorders', 'Kidney diseases', 'RENAL DISEASE, NOS', 'Kidneys--Diseases', 'Kidney Disorder', 'Renal disease NOS', 'KIDNEY DIS', 'kidney disorders', 'KIDNEY DISEASE', 'RENAL DISORDERS: NONSPECIFIC', 'kidney disease', 'Kidney Diseases', 'nephrologic disease', 'renal disorder', 'RENAL DISORDER', 'kidney diseases', 'nephropathies', 'Renal disease', 'renal disorders', 'renal disease', 'Kidney Disease', 'Diseases, Kidney', 'Disease, Kidney', 'renal diseases', 'Renal Disorder', 'diseases kidneys', 'DISORDER KIDNEY', 'kidney disorder', 'Renal Disease', 'DISORDER RENAL', 'nephropathy', 'Nephropathy NOS', 'RENAL DISORDERS', 'Nephropathy'}
HP:0000077	UMLS	C0266292	{'Renal anomalies', 'Abnormality of the kidney', 'Abnormal kidneys', 'Abnormal kidney', 'Renal anomaly', 'RENAL ANOMALY', 'Kidney abnormalities'}
HP:0000078	UMLS	C0281966	{'Abnormality of the reproductive system', 'abnormalities reproductive system', 'reproductive system abnormality', 'Reproductive System Abnormality'}
HP:0000078	UMLS	C0744356	{'abnormal genitals', 'GENITAL ABNORMALITY', 'Genital abnormalities', 'Genital defects', 'genital abnormal', 'abnormalities genitals', 'abnormal genital', 'Genital anomalies', 'abnormalities genital', 'Abnormality of the genital system', 'Genital abnormality'}
HP:0000119	MSH	D014564	Urogenital Abnormalities
HP:0000119	SNOMEDCT_US	287085006	Genitourinary congenital anomalies
HP:0000119	SNOMEDCT_US	42030000	Disease of the genitourinary system
HP:0000119	UMLS	C0042063	{'Genitourinary congenital anomalies', 'Abnormalities, Genitourinary', 'Genitourinary Abnormality', 'UROGENITAL MALFORMATION', 'Congenital Abnormality of the Genitourinary System', 'UROGENITAL MALFORMATION ANOMALY', 'Abnormalities, Urogenital', 'Abnormality of the GU system', 'Genitourinary Abnormalities', 'Urogenital Abnormality', 'Genitourinary tract malformation', 'Congenital Genitourinary Abnormality', 'UROGENITAL ABNORM', 'ANOMALY CONGENITAL UROGENITAL', 'Abnormality, Urogenital', 'Genitourinary abnormality', 'Abnormality of the genitourinary system', 'ABNORM UROGENITAL', 'GENITOURINARY ANOMALY', 'Genitourinary tract anomalies', 'Urogenital abnormalities', 'Urogenital anomalies', 'Abnormality, Genitourinary', 'UROGENITAL ANOMALY', 'Urogenital Abnormalities'}
HP:0000119	UMLS	C0080276	{'Genitourinary System Disorder', 'genitourinary disorder', 'diseases genitourinary system', 'urogenital disorders', 'genitourinary disorders', 'GENITOURINARY DISORDERS', 'UROGENITAL DISORDER', 'Genitourinary disease', 'DISORDER UROGENITAL', 'urogenital disorder', 'DISEASES OF THE GENITOURINARY SYSTEM', 'Urogenital Disease', 'urogenital diseases', 'genitourinary disease', 'Diseases of the genitourinary system', 'genitourinary diseases', 'urogenital disease'}
HP:0000119	UMLS	C4020895	{'Genitourinary dysplasia'}
HP:0000079	UMLS	C4021821	{'Urinary tract abnormality', 'Abnormality of the urinary system', 'Urinary tract abnormalities', 'Urinary tract anomalies'}
HP:0000080	UMLS	C4020896	{'Abnormality of genital physiology'}
HP:0000080	UMLS	C4021820	{'Abnormality of reproductive system physiology', 'Genital functional abnormality'}
HP:0000081	UMLS	C1858565	{'Double Collecting System', 'Duplicated renal collecting system', 'Double urinary collecting systems on intravenous pyelography', 'Duplicated collecting system', 'Duplex collecting system', 'Double collecting system'}
HP:0004742	UMLS	C1851303	{'Abnormal renal collecting system morphology', 'Abnormality of the renal collecting system', 'Renal collecting system anomalies', 'Abnormal collecting system'}
HP:0000083	MSH	D051437	Renal Insufficiency
HP:0000083	SNOMEDCT_US	236423003	Renal impairment
HP:0000083	SNOMEDCT_US	42399005	Renal failure syndrome
HP:0000083	UMLS	C0035078	{'Kidney Failures', 'Renal Failures', 'Kidney Failure', 'RENAL FAILURE', 'renal failure syndrome', 'Failure, Kidney', 'Failure, Renal', 'Failures, Kidney', 'Renal Insufficiency', 'syndrome renal failure', 'Renal failure, unspecified', 'ESRD', 'FAILURE KIDNEY', 'Failures, Renal', 'Renal Failure', 'renal failure', 'KIDNEY FAILURE', 'Renal failure', 'Renal Failure Syndrome', 'kidney failure', 'Unspecified renal failure', 'Renal failure NOS'}
HP:0000083	UMLS	C1565489	{'impairment renal', 'renal impairment', 'impaired renal function', 'Renal insufficiency', 'renal insufficiencies', 'RENAL INSUFFICIENCY', 'INSUFFICIENCY RENAL', 'Renal Insufficiency', 'function impaired renal', 'Impaired renal function', 'Kidney Insufficiency', 'kidney insufficiency', 'Renal Impairment', 'renal insufficiency', 'Renal Insufficiencies', 'impairments renal', 'Insufficiency, Kidney', 'Kidney Impairment', 'Kidney Insufficiencies'}
HP:0000083	UMLS	C1839604	{'Renal failure in adulthood'}
HP:0012211	SNOMEDCT_US	39539005	Abnormal renal function
HP:0012211	UMLS	C0151746	{'FUNCTION KIDNEY ABNORMAL', 'Abnormal renal physiology', 'KIDNEY FUNCTION ABNORMAL', 'abnormal kidney function', 'DYSFUNCTION KIDNEY', 'dysfunctions kidney', 'KIDNEY DYSFUNCTION', 'dysfunction kidney', 'Abnormal renal function', 'Kidney function issue', 'RENAL FUNCTION ABNORMAL', 'abnormal renal function', 'Renal functional abnormality', 'kidney dysfunction', 'Abnormal kidney function', 'Abnormality of renal physiology'}
HP:0000085	Fyler	4507	None
HP:0000085	MSH	D000069337	None
HP:0000085	SNOMEDCT_US	41729002	Horseshoe kidney
HP:0000085	UMLS	C0221353	{'KIDNEY, HORSESHOE', 'HORSESHOE KIDNEY', 'Horseshoe Kidney', 'kidney horseshoe', 'horseshoe kidney', 'Horseshoe kidney', 'Kidney, Horseshoe', 'horseshoe kidneys', 'Horseshoe Kidneys', 'Horseshoe kidneys', 'Kidneys, Horseshoe'}
HP:0100542	UMLS	C4020968	{'Abnormal localization of kidney', 'Abnormal localisation of kidneys'}
HP:0000086	SNOMEDCT_US	16507009	Ectopic kidney
HP:0000086	UMLS	C0238207	{'ectopic kidneys', 'Ectopic kidney', 'Ectopic Kidney', 'Ectopic kidneys', 'KIDNEY, ECTOPIC', 'Displaced kidney', 'Abnormal kidney location', 'Renal ectopia', 'KIDNEY, DYSTOPIC', 'ectopic kidney'}
HP:0000089	SNOMEDCT_US	32659003	Congenital hypoplasia of kidney
HP:0000089	UMLS	C0266295	{'Hypoplastic kidneys', 'hypoplastic kidney', 'renal hypoplasia', 'Hypoplastic kidney', 'Renal hypoplasia', 'KIDNEY, HYPOPLASIA', 'Underdeveloped kidneys', 'hypoplasia renal', 'hypoplastic kidneys', 'Hypoplasia of kidney', 'kidney hypoplasia', 'Small kidneys', 'Congenital hypoplasia of kidney', 'Hypoplasia of kidneys'}
HP:0008678	UMLS	C1857453	{'Renal aplasia/hypoplasia', 'Renal hypoplasia/aplasia', 'Absent/underdeveloped kidney', 'Absent/small kidney', 'Renal agenesis/hypoplasia'}
HP:0000090	SNOMEDCT_US	204958008	Nephronophthisis
HP:0000090	UMLS	C0687120	{'medullary cystic kidney', 'nephronopthisis', 'NEPHRONOPTHISIS, FAMILIAL JUVENILE', 'nephronophthisis', 'Nephronophthisis', 'juvenile nephronophthisis', 'medullary cystic disease', 'Medullary cystic disease', 'Nephronopthisis', 'medullary cystic kidney disease', 'cystic disease medullary', 'cystic kidneys medullary'}
HP:0100957	UMLS	C4021911	{'Abnormal renal medulla morphology', 'Abnormality of the renal medulla'}
HP:0000091	UMLS	C4021826	{'Abnormal renal tubule morphology', 'Abnormality of the renal tubule'}
HP:0012575	UMLS	C4022838	{'Abnormal nephron morphology', 'Abnormality of the nephron'}
HP:0000092	UMLS	C1858395	{'Renal tubular cell atrophy', 'Tubular atrophy'}
HP:0000093	MSH	D011507	Proteinuria
HP:0000093	SNOMEDCT_US	29738008	Proteinuria
HP:0000093	UMLS	C0033687	{'PROTEINURIA', 'proteinuria', 'High urine protein levels', 'Proteinuria', 'Protein in urine', 'proteinurias', 'Proteinurias'}
HP:0000095	UMLS	C4025889	{'Abnormality of renal glomerulus morphology'}
HP:0000096	SNOMEDCT_US	197661001	Glomerulosclerosis
HP:0000096	SNOMEDCT_US	82646005	Glomerulosclerosis
HP:0000096	UMLS	C0178664	{'glomerular sclerosis', 'Glomerulosclerosis', 'Glomerular sclerosis', 'GLOMERULOSCLEROSIS', 'Glomerular Sclerosis', 'Glomerulosclerosis (disorder)', 'glomerulosclerosis'}
HP:0000097	MSH	D005923	Glomerulosclerosis, Focal Segmental
HP:0000097	SNOMEDCT_US	236403004	FSGS - Focal segmental glomerulosclerosis
HP:0000097	SNOMEDCT_US	25821008	Focal glomerular sclerosis
HP:0000097	UMLS	C0017668	{'Focal segmental glomerulosclerosis', 'GLOMERULONEPHRITIS, FOCAL SCLEROSING', 'Focal and segmental glomerulosclerosis', 'focal glomerular sclerosis', 'Glomerulosclerosis, Focal Segmental', 'Focal glomerulosclerosis', 'Focal Sclerosing Glomerulonephritis', 'Focal Glomerulosclerosis', 'Focal Sclerosing Glomerulonephritides', 'Sclerosing Glomerulonephritides, Focal', 'Segmental Glomerulosclerosis, Focal', 'Focal Segmental Glomerulosclerosis', 'Glomerulosclerosis, Focal', 'Glomerulonephritis, Focal Sclerosing', 'FSGS', 'Focal and segmental glomerular sclerosis', 'Focal segmental glomerulosclerosis (FSGS)', 'FSGS - Focal Segmental Glomerulosclerosis', 'Sclerosing Glomerulonephritis, Focal', 'focal glomerulosclerosis', 'HYALINOSIS, FOCAL', 'FGS (focal glomerular sclerosis)', 'GLOMERULOSCLEROSIS, FOCAL', 'Glomerulonephritides, Focal Sclerosing'}
HP:0000098	SNOMEDCT_US	248328003	Tall stature
HP:0000098	UMLS	C0241240	{'Tall Stature', 'Increased linear growth', 'STATURE TALL', 'Increased body height', 'stature tall', 'tall stature', 'Tall stature', 'Accelerated linear growth'}
HP:0000099	MSH	D005921	Glomerulonephritis
HP:0000099	SNOMEDCT_US	36171008	Glomerulonephritis
HP:0000099	UMLS	C0017658	{'glomerulonephritis', 'Glomerular nephritis', 'Glomerulonephritis', 'Glomerulonephritis NOS', 'GLOMERULONEPHRITIS', 'Scarring, Kidney', 'Kidney Scarring', 'glomerulonephritides', 'Glomerular Nephritis', 'Glomerulonephritides'}
HP:0000123	MSH	D009393	Nephritis
HP:0000123	SNOMEDCT_US	52845002	Nephritis
HP:0000123	UMLS	C0027697	{'Nephritis', 'kidney inflammation', 'Kidney inflammation', 'Nephritides', 'nephritis', 'NEPHRITIS', 'Nephritis NOS'}
HP:0000100	MSH	D009404	Nephrotic Syndrome
HP:0000100	SNOMEDCT_US	52254009	Nephrotic syndrome
HP:0000100	UMLS	C0027726	{'Nephrotic Syndromes', 'Nephrosis', 'Nephrotic syndrome', 'SYNDROME NEPHROTIC', 'Syndrome, Nephrotic', 'Syndromes, Nephrotic', 'Nephrotic Syndrome', 'NEPHROTIC SYNDROME', 'nephrotic syndrome'}
HP:0000103	MSH	D011141	Polyuria
HP:0000103	SNOMEDCT_US	28442001	Increased urine volume
HP:0000103	SNOMEDCT_US	56574000	Polyuric state
HP:0000103	SNOMEDCT_US	718402002	Increased urine output (finding)
HP:0000103	UMLS	C0032617	{'POLYURIA', 'Increased urine output', 'high urine output', 'Polyuria', 'polyuria', 'Polyurias'}
HP:0012590	UMLS	C3693260	{'Abnormal urine output'}
HP:0000104	Fyler	4503	None
HP:0000104	SNOMEDCT_US	204942005	Renal agenesis
HP:0000104	UMLS	C0542519	{'Missing kidney', 'CONGENITAL ABSENCE OF KIDNEY', 'renal agenesis', 'absence congenital kidney', 'agenesis renal', 'Congenital absence of kidney', 'Renal agenesis', 'Renal Agenesis', 'RENAL AGENESIS', 'Absent kidney', 'Renal aplasia'}
HP:0000105	SNOMEDCT_US	300444006	Large kidney
HP:0000105	UMLS	C0542518	{'Renomegaly', 'enlarged kidney', 'Enlarged kidneys', 'KIDNEY ENLARGEMENT', 'kidney enlargement', 'Large kidney', 'Renal enlargement', 'Enlarged kidney', 'kidney enlarged', 'Nephromegaly', 'enlargement kidney', 'large kidney', 'kidneys large', 'Large kidneys', 'enlarged kidneys'}
HP:0000108	UMLS	C1968619	{'Renal corticomedullary cystic disease', 'Corticomedullary renal cysts', 'Renal corticomedullary cysts'}
HP:0011035	UMLS	C4023580	{'Abnormal renal cortex morphology', 'Abnormality of renal cortex morphology'}
HP:0000110	MSH	C563261	None
HP:0000110	SNOMEDCT_US	204949001	Renal dysplasia
HP:0000110	UMLS	C1619700	{'HEREDITARY RENAL APLASIA', 'HRA', 'Hereditary Renal Aplasia', 'RHDA1', 'Renal adysplasia', 'Renal Adysplasia', 'RENAL APLASIA', 'Renal Hypodysplasia-aplasia 1', 'RENAL AGENESIS', 'Renal Aplasia', 'RENAL ADYSPLASIA', 'RENAL HYPODYSPLASIA/APLASIA 1', 'Renal aplasia'}
HP:0000110	UMLS	C3536714	{'dysplasia kidneys', 'renal dysplasia', 'Dysplastic kidney', 'dysplasia kidney', 'Renal dysplasia', 'dysplastic kidney', 'kidney dysplasia', 'dysplasia renal', 'Dysplastic kidneys', 'dysplastic kidneys'}
HP:0000111	UMLS	C1866496	{'Renal juxtaglomerular cell hypertrophy/hyperplasia'}
HP:0000112	MSH	D007674	Kidney Diseases
HP:0000112	SNOMEDCT_US	90708001	Kidney disease
HP:0000112	UMLS	C0022658	{'Kidney disease', 'Kidney Disorders', 'Kidney diseases', 'RENAL DISEASE, NOS', 'Kidneys--Diseases', 'Kidney Disorder', 'Renal disease NOS', 'KIDNEY DIS', 'kidney disorders', 'KIDNEY DISEASE', 'RENAL DISORDERS: NONSPECIFIC', 'kidney disease', 'Kidney Diseases', 'nephrologic disease', 'renal disorder', 'RENAL DISORDER', 'kidney diseases', 'nephropathies', 'Renal disease', 'renal disorders', 'renal disease', 'Kidney Disease', 'Diseases, Kidney', 'Disease, Kidney', 'renal diseases', 'Renal Disorder', 'diseases kidneys', 'DISORDER KIDNEY', 'kidney disorder', 'Renal Disease', 'DISORDER RENAL', 'nephropathy', 'Nephropathy NOS', 'RENAL DISORDERS', 'Nephropathy'}
HP:0000112	UMLS	C1408258	{'Kidney damage'}
HP:0000113	Fyler	4508	None
HP:0000113	MSH	D007690	Polycystic Kidney Diseases
HP:0000113	SNOMEDCT_US	82525005	Congenital cystic kidney disease
HP:0000113	UMLS	C0022680	{'Disease, Polycystic Kidney', 'Polycystic Kidney Diseases', 'Kidney Disease, Polycystic', 'Polycystic Kidney', 'KIDNEY, POLYCYSTIC', 'Kidney Diseases, Polycystic', 'congenital polycystic kidney', 'POLYCYSTIC KIDNEY DIS', 'Disease, Polycystic Renal', 'Polycystic kidney dysplasia', 'Polycystic kidney, unspecified type', 'polycystic kidney disease', 'Renal Diseases, Polycystic', 'polycystic kidneys', 'Fibrocystic Renal Disease', 'KIDNEY POLYCYSTIC', 'Polycystic Renal Disease', 'Polycystic kidney NOS', 'PKD - Polycystic Kidney Disease', 'polycystic kidney diseases', 'Diseases, Polycystic Renal', 'POLYCYSTIC RENAL DISEASE', 'POLYCYSTIC KIDNEY', 'Polycystic Renal Diseases', 'Renal Disease, Polycystic', 'polycystic kidney', 'polycystic renal disease', 'Polycystic kidney disease', 'Diseases, Polycystic Kidney', 'Polycystic Kidney Disease', 'KIDNEY, POLYCYSTIC DISEASE'}
HP:0000113	UMLS	C1567435	{'Polycystic kidney', 'Enlarged polycystic kidneys', 'Polycystic kidneys', 'Polycystic Kidney - body part', 'Polycystic Kidney', 'Kidneys, Polycystic', 'Kidney, Polycystic', 'Polycystic Kidneys'}
HP:0000114	UMLS	C1839603	{'Proximal renal tubulopathy', 'Proximal Tubulopathy', 'Selective proximal tubular damage', 'Proximal tubule dysfunction', 'Renal proximal tubule defect', 'Proximal tubulopathy', 'Proximal Renal Tubule Defect', 'Proximal tubular defect', 'Proximal renal tubule defect'}
HP:0000124	SNOMEDCT_US	95568003	Renal tubular disorder
HP:0000124	UMLS	C0151747	{'renal tubular disorder', 'DISORDER TUBULAR KIDNEY', 'RENAL TUBULAR DISORDER', 'Renal tubular disorder', 'KIDNEY TUBULE DISORDER', 'TUBULAR', 'renal tubular dysfunction', 'NEPHROPATHY TUBULAR', 'Renal tubular dysfunction', 'Renal tubular disease', 'KIDNEY TUBULAR DISORDER'}
HP:0000117	UMLS	C1845169	{'Renal phosphate wasting', 'Decreased renal tubular reabsorption of phosphate', 'Decreased renal tubular phosphate reabsorption', 'Tubular phosphate reabsorption low', 'Decreased tubular maximum for phosphate reabsorption per glomerular filtration rate', 'Decreased tubular maximum for phosphate reabsorption per glomerular filtration rate (TmP/GFR)'}
HP:0012599	UMLS	C4022828	{'Abnormal urine phosphate concentration'}
HP:0000118	UMLS	C4021819	{'Phenotypic abnormality', 'Organ abnormality'}
HP:0000121	MSH	D009397	Nephrocalcinosis
HP:0000121	SNOMEDCT_US	48638002	Nephrocalcinosis
HP:0000121	UMLS	C0027709	{'Renal calcinosis', 'nephrocalcinosis', 'Nephrocalcinoses', 'Too much calcium deposited in kidneys', 'Nephrocalcinosis', 'NEPHROCALCINOSIS', 'CALCINOSIS RENAL'}
HP:0000121	UMLS	C4280679	{'Increased calcium level in kidney'}
HP:0000122	Fyler	4509	None
HP:0000122	SNOMEDCT_US	55726006	Unilateral agenesis of kidney
HP:0000122	UMLS	C0266294	{'Congenital Solitary Kidney', 'Single Functioning Kidneys', 'kidneys solitary', 'Unilateral agenesis of kidney', 'Renal Agenesis, Unilateral', 'Functioning Kidney, Single', 'Solitary Functioning Kidney', 'Missing one kidney', 'Single Functioning Kidney', 'Solitary Kidney', 'Unilateral renal agenesis', 'Renal agenesis, unilateral', 'Kidney, Single Functioning', 'Absent kidney on one side', 'Kidneys, Single Functioning', 'renal agenesis unilateral', 'Unilateral kidney agenesis', 'renal unilateral agenesis', 'solitary kidney', 'Single Kidney', 'Functioning Kidneys, Single', 'Single Kidneys', 'Kidneys, Single', 'Kidney, Single', 'Congenital Single Kidney', 'Unilateral Renal Agenesis', 'Solitary kidney', 'unilateral renal agenesis'}
HP:0000125	SNOMEDCT_US	56108007	Pelvic kidney
HP:0000125	UMLS	C0221209	{'Congenital Pelvic Kidney', 'kidneys pelvic', 'Pelvic Kidney', 'Pelvic kidney', 'KIDNEY, PELVIC', 'Sacral kidney', 'pelvic kidney', 'kidney pelvic'}
HP:0000126	Fyler	4502	None
HP:0000126	MSH	D006869	Hydronephrosis
HP:0000126	SNOMEDCT_US	43064006	Hydronephrosis
HP:0000126	UMLS	C0020295	{'Hydronephroses', 'HYDRONEPHROSIS', 'hydronephrosis', 'Hydronephrosis', 'hydronephroses'}
HP:0010946	UMLS	C1868864	{'Renal pelvis dilatation', 'Dilatation of the renal pelvis'}
HP:0000127	UMLS	C1846347	{'Salt wasting', 'Renal salt-wasting', 'Salt-wasting', 'Renal salt wasting', 'Loss of salt in urine'}
HP:0012591	UMLS	C4022833	{'Abnormal urinary electrolyte concentration'}
HP:0000128	UMLS	C1846348	{'Renal potassium wasting', 'Renal K wasting'}
HP:0012598	UMLS	C4022829	{'Abnormal urine K concentration', 'Abnormal urine potassium concentration'}
HP:0000130	MSH	C562565	None
HP:0000130	SNOMEDCT_US	37849005	Congenital uterine anomaly
HP:0000130	UMLS	C0266383	{'congenital anomalies uterus', 'Uterine abnormalities', 'anomalies uterus', 'UTERINE ABNORMALITY NOS', 'congenital anomaly uterus', 'Abnormality of the uterus', 'uterine anomaly', 'abnormality congenital uterine', 'abnormal uterus', 'uterine abnormality', 'Uterine malformations', 'anomalies congenital uterine', 'Uterine Anomalies', 'abnormalities uterine', 'uterus anomalies', 'congenital uterine abnormalities', 'UTERINE ANOMALIES', 'uterus abnormal', 'congenital uterus anomalies', 'anomalies uterine', 'anomalies congenital uterus', 'UTERINE ABNORMALITY, NOS'}
HP:0000131	MSH	D007889	Leiomyoma
HP:0000131	NCIT	C3157	None
HP:0000131	SNOMEDCT_US	146801000119103	Leiomyoma
HP:0000131	SNOMEDCT_US	44598004	Leiomyoma
HP:0000131	SNOMEDCT_US	95315005	Uterine leiomyoma
HP:0000131	UMLS	C0042133	{'Uterine Myoma', 'uterine leiomyoma nos', 'Uterine leiomyomas, benign', 'UTERINE FIBROMYOMA', 'UTERINE FIBROMA', 'Fibroid of Corpus Uteri', 'uterus fibroid', 'fibromyoma', 'Uterus, Fibroid', 'Uterine leiomyoma NOS', 'UL', 'Fibroids', 'Fibroid of the Uterine Corpus', 'Leiomyoma of uterus, unspecified', 'uterine leiomyoma', 'Body of Uterus Leiomyoma', 'Fibroids, Uterine', 'leiomyoma', 'FIBROIDS', 'Leiomyoma of Body of Uterus', 'Uterine Fibroid', 'uterus leiomyoma', 'Leiomyoma of the Body of Uterus', 'UTERUS, FIBROIDS', 'uterus fibroids', 'Uterine Fibroids', 'uterine fibroma', 'Uterine fibroid', 'Corpus Uteri Fibroid', 'Fibroid of Uterine Body', 'Uterine leiomyoma', 'myofibroma', 'Fibroid of the Uterine Body', 'Uterine Corpus Fibroid', 'UTERINE FIBROID', 'Uterine Leiomyomata', 'leiomyofibroma', 'UTERUS, FIBROMYOMA', 'Uterine fibroids', 'Uterine Corpus Leiomyoma', 'Uterine Fibroma', 'Leiomyoma of the Uterine Corpus', 'Uterine Corpus Leiomyomata', 'LEIOMYOMA, UTERINE', 'UTERUS, MYOMA', 'Leiomyoma of the Corpus Uteri', 'Fibroid of Uterine Corpus', 'Fibroid, Uterine', 'fibroleiomyoma', 'Corpus Uteri Leiomyoma', 'uterine fibromas', 'Fibroid of the Corpus Uteri', 'Uterine Leiomyoma', 'Uterine Body Fibroid', 'uterine leiomyomata', 'Body of Uterus Fibroid', 'Uterine Fibromas', 'uterus myoma', 'uterine myoma', 'uterus fibroma', 'leiomyomas', 'UTERUS, LEIOMYOMA', 'Fibroid of Body of Uterus', 'Uterine Body Leiomyoma', 'Fibroid of the Body of Uterus', 'Uterine leiomyomas', 'Uterine leiomyomata', 'Leiomyoma of the Uterine Body', 'uterine fibroid', 'Fibroid Uterus', 'Leiomyoma of Uterine Body', 'leiomyoma of uterus', 'uterine fibroids', 'Fibroma, Uterine', 'uterine fibromyoma', 'Leiomyoma of Uterine Corpus', 'fibroids', 'Leiomyoma of Corpus Uteri', 'Leiomyoma, Uterine', 'UTERUS FIBROMA', 'Benign uterine leiomyomas', 'Fibromas, Uterine', 'tumor of uterine muscle'}
